ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-06-14,13685.443264546062,12428.4600046445,15017.565921957379,13685.443264546062,13685.443264546062,41.565068562274035,41.565068562274035,41.565068562274035,83.05140624566835,83.05140624566835,83.05140624566835,-41.48633768339431,-41.48633768339431,-41.48633768339431,0.0,0.0,0.0,13727.008333108335
2022-06-15,13685.17627570889,12425.92252380643,14943.810075132436,13685.17627570889,13685.17627570889,17.74682589512926,17.74682589512926,17.74682589512926,14.00089359586001,14.00089359586001,14.00089359586001,3.745932299269248,3.745932299269248,3.745932299269248,0.0,0.0,0.0,13702.92310160402
2022-06-16,13684.90928687172,12535.435847627368,15043.728776982589,13684.90928687172,13684.90928687172,128.53537310369032,128.53537310369032,128.53537310369032,80.91051297982969,80.91051297982969,80.91051297982969,47.62486012386063,47.62486012386063,47.62486012386063,0.0,0.0,0.0,13813.44465997541
2022-06-17,13684.642298034552,12528.509858178153,15066.471144753092,13684.642298034552,13684.642298034552,127.50432866934509,127.50432866934509,127.50432866934509,38.071969625195855,38.071969625195855,38.071969625195855,89.43235904414924,89.43235904414924,89.43235904414924,0.0,0.0,0.0,13812.146626703898
2022-06-18,13684.375309197381,12461.566170435703,14928.117496978379,13684.375309197381,13684.375309197381,13.905545699439303,13.905545699439303,13.905545699439303,-114.61800122540545,-114.61800122540545,-114.61800122540545,128.52354692484477,128.52354692484477,128.52354692484477,0.0,0.0,0.0,13698.28085489682
2022-06-19,13684.10832036021,12552.947282947182,15189.846521611842,13684.10832036021,13684.10832036021,199.3562850462134,199.3562850462134,199.3562850462134,35.0139884577342,35.0139884577342,35.0139884577342,164.3422965884792,164.3422965884792,164.3422965884792,0.0,0.0,0.0,13883.464605406423
2022-06-20,13683.841331523043,12386.109185828744,15051.571092355576,13683.841331523043,13683.841331523043,60.003473709141566,60.003473709141566,60.003473709141566,-136.4307696790579,-136.4307696790579,-136.4307696790579,196.43424338819946,196.43424338819946,196.43424338819946,0.0,0.0,0.0,13743.844805232184
2022-06-21,13683.574342685872,12810.410020825986,15194.881697609417,13683.574342685872,13683.574342685872,307.5083113426075,307.5083113426075,307.5083113426075,83.05140624525937,83.05140624525937,83.05140624525937,224.45690509734817,224.45690509734817,224.45690509734817,0.0,0.0,0.0,13991.08265402848
2022-06-22,13683.3073538487,12684.767968292595,15174.291364224206,13683.3073538487,13683.3073538487,262.1875419328783,262.1875419328783,262.1875419328783,14.00089359642812,14.00089359642812,14.00089359642812,248.18664833645013,248.18664833645013,248.18664833645013,0.0,0.0,0.0,13945.49489578158
2022-06-23,13683.040365011533,12744.438878421066,15365.466790707185,13683.040365011533,13683.040365011533,348.43283521314214,348.43283521314214,348.43283521314214,80.91051298033483,80.91051298033483,80.91051298033483,267.52232223280726,267.52232223280726,267.52232223280726,0.0,0.0,0.0,14031.473200224675
2022-06-24,13682.773376174362,12716.883232054935,15268.307802721602,13682.773376174362,13682.773376174362,320.55744110110714,320.55744110110714,320.55744110110714,38.071969625291466,38.071969625291466,38.071969625291466,282.48547147581576,282.48547147581576,282.48547147581576,0.0,0.0,0.0,14003.33081727547
2022-06-25,13682.506387337191,12566.255482710809,15189.843153648491,13682.506387337191,13682.506387337191,178.59913366711393,178.59913366711393,178.59913366711393,-114.61800122493337,-114.61800122493337,-114.61800122493337,293.2171348920473,293.2171348920473,293.2171348920473,0.0,0.0,0.0,13861.105521004305
2022-06-26,13682.239398500022,12687.623024320323,15245.805211519804,13682.239398500022,13682.239398500022,334.98531800260156,334.98531800260156,334.98531800260156,35.01398845756172,35.01398845756172,35.01398845756172,299.97132954503985,299.97132954503985,299.97132954503985,0.0,0.0,0.0,14017.224716502624
2022-06-27,13681.972409662852,12599.977192752482,15140.174226673389,13681.972409662852,13681.972409662852,166.67464191579865,166.67464191579865,166.67464191579865,-136.43076967902172,-136.43076967902172,-136.43076967902172,303.1054115948204,303.1054115948204,303.1054115948204,0.0,0.0,0.0,13848.647051578651
2022-06-28,13681.705420825681,12832.930012721292,15399.393042988735,13681.705420825681,13681.705420825681,386.1189974617553,386.1189974617553,386.1189974617553,83.0514062455915,83.0514062455915,83.0514062455915,303.06759121616386,303.06759121616386,303.06759121616386,0.0,0.0,0.0,14067.824418287437
2022-06-29,13681.438431988512,12696.753935556588,15434.497868360604,13681.438431988512,13681.438431988512,314.3828509986084,314.3828509986084,314.3828509986084,14.000893596007673,14.000893596007673,14.000893596007673,300.3819574026007,300.3819574026007,300.3819574026007,0.0,0.0,0.0,13995.82128298712
2022-06-30,13681.171443151341,12665.396678321336,15287.616092722606,13681.171443151341,13681.171443151341,376.54195028707557,376.54195028707557,376.54195028707557,80.91051298030452,80.91051298030452,80.91051298030452,295.63143730677103,295.63143730677103,295.63143730677103,0.0,0.0,0.0,14057.713393438416
2022-07-01,13680.904454314172,12687.089881170663,15217.606339850036,13680.904454314172,13680.904454314172,327.5111415946998,327.5111415946998,327.5111415946998,38.071969625387055,38.071969625387055,38.071969625387055,289.4391719693127,289.4391719693127,289.4391719693127,0.0,0.0,0.0,14008.415595908871
2022-07-02,13680.637465477002,12624.67846097369,15145.659985973683,13680.637465477002,13680.637465477002,167.8308330573738,167.8308330573738,167.8308330573738,-114.61800122555613,-114.61800122555613,-114.61800122555613,282.4488342829299,282.4488342829299,282.4488342829299,0.0,0.0,0.0,13848.468298534377
2022-07-03,13680.370476639831,12691.791810003804,15205.22238264053,13680.370476639831,13680.370476639831,310.3184330480728,310.3184330480728,310.3184330480728,35.01398845784604,35.01398845784604,35.01398845784604,275.30444459022675,275.30444459022675,275.30444459022675,0.0,0.0,0.0,13990.688909687904
2022-07-04,13680.103487802662,12544.338444589148,15172.068866915053,13680.103487802662,13680.103487802662,132.19948389657182,132.19948389657182,132.19948389657182,-136.4307696790644,-136.4307696790644,-136.4307696790644,268.63025357563623,268.63025357563623,268.63025357563623,0.0,0.0,0.0,13812.302971699233
2022-07-05,13679.836498965493,12795.707677335253,15353.566512156352,13679.836498965493,13679.836498965493,346.06266692309106,346.06266692309106,346.06266692309106,83.05140624555307,83.05140624555307,83.05140624555307,263.01126067753796,263.01126067753796,263.01126067753796,0.0,0.0,0.0,14025.899165888584
2022-07-06,13679.569510128322,12687.83895191344,15254.74091108022,13679.569510128322,13679.569510128322,272.9758127073738,272.9758127073738,272.9758127073738,14.000893595587225,14.000893595587225,14.000893595587225,258.97491911178656,258.97491911178656,258.97491911178656,0.0,0.0,0.0,13952.545322835696
2022-07-07,13679.30252129115,12795.703603094962,15317.610441690347,13679.30252129115,13679.30252129115,337.8850592019644,337.8850592019644,337.8850592019644,80.91051298080966,80.91051298080966,80.91051298080966,256.9745462211547,256.9745462211547,256.9745462211547,0.0,0.0,0.0,14017.187580493115
2022-07-08,13679.03553244599,12719.250359254607,15348.771711283423,13679.03553244599,13679.03553244599,295.44688071783264,295.44688071783264,295.44688071783264,38.071969625482645,38.071969625482645,38.071969625482645,257.37491109235,257.37491109235,257.37491109235,0.0,0.0,0.0,13974.482413163823
2022-07-09,13678.768543600827,12458.988982871064,15148.461061747808,13678.768543600827,13678.768543600827,145.82241026609785,145.82241026609785,145.82241026609785,-114.61800122568847,-114.61800122568847,-114.61800122568847,260.44041149178634,260.44041149178634,260.44041149178634,0.0,0.0,0.0,13824.590953866924
2022-07-10,13678.501554755667,12715.738480972297,15222.667521928206,13678.501554755667,13678.501554755667,301.34016923184475,301.34016923184475,301.34016923184475,35.01398845767357,35.01398845767357,35.01398845767357,266.3261807741712,266.3261807741712,266.3261807741712,0.0,0.0,0.0,13979.84172398751
2022-07-11,13678.234565910503,12502.46417539302,15063.844762324274,13678.234565910503,13678.234565910503,138.64161478779633,138.64161478779633,138.64161478779633,-136.43076967912862,-136.43076967912862,-136.43076967912862,275.0723844669249,275.0723844669249,275.0723844669249,0.0,0.0,0.0,13816.8761806983
2022-07-12,13677.967577065341,12778.901151278335,15238.041298822069,13677.967577065341,13677.967577065341,369.65328418006027,369.65328418006027,369.65328418006027,83.05140624551466,83.05140624551466,83.05140624551466,286.6018779345456,286.6018779345456,286.6018779345456,0.0,0.0,0.0,14047.620861245401
2022-07-13,13677.700588220181,12656.54543203182,15268.122609627026,13677.700588220181,13677.700588220181,314.7221968973333,314.7221968973333,314.7221968973333,14.00089359634441,14.00089359634441,14.00089359634441,300.72130330098895,300.72130330098895,300.72130330098895,0.0,0.0,0.0,13992.422785117515
2022-07-14,13677.433599375017,12796.590400427453,15347.871915577678,13677.433599375017,13677.433599375017,398.03612118932836,398.03612118932836,398.03612118932836,80.91051297993388,80.91051297993388,80.91051297993388,317.12560820939444,317.12560820939444,317.12560820939444,0.0,0.0,0.0,14075.469720564346
2022-07-15,13677.166610529855,12855.18788150282,15357.05815039782,13677.166610529855,13677.166610529855,373.4778432801983,373.4778432801983,373.4778432801983,38.071969624922914,38.071969624922914,38.071969624922914,335.40587365527534,335.40587365527534,335.40587365527534,0.0,0.0,0.0,14050.644453810053
2022-07-16,13676.899621684694,12581.852760344887,15231.022620456935,13676.899621684694,13676.899621684694,240.44224444074018,240.44224444074018,240.44224444074018,-114.61800122570683,-114.61800122570683,-114.61800122570683,355.06024566644703,355.06024566644703,355.06024566644703,0.0,0.0,0.0,13917.341866125435
2022-07-17,13676.632632839532,12661.760751254387,15300.573298441941,13676.632632839532,13676.632632839532,410.5216670299598,410.5216670299598,410.5216670299598,35.01398845750109,35.01398845750109,35.01398845750109,375.5076785724587,375.5076785724587,375.5076785724587,0.0,0.0,0.0,14087.154299869491
2022-07-18,13676.36564399437,12699.532953505286,15161.190099709564,13676.36564399437,13676.36564399437,259.6733487258201,259.6733487258201,259.6733487258201,-136.43076967917133,-136.43076967917133,-136.43076967917133,396.1041184049915,396.1041184049915,396.1041184049915,0.0,0.0,0.0,13936.03899272019
2022-07-19,13676.098655149208,12844.91069257128,15391.448112212584,13676.098655149208,13676.098655149208,499.2120920540154,499.2120920540154,499.2120920540154,83.05140624522328,83.05140624522328,83.05140624522328,416.16068580879215,416.16068580879215,416.16068580879215,0.0,0.0,0.0,14175.310747203222
2022-07-20,13675.831666304044,12832.216927842523,15492.30799536437,13675.831666304044,13675.831666304044,448.96425421655636,448.96425421655636,448.96425421655636,14.00089359592397,14.00089359592397,14.00089359592397,434.96336062063233,434.96336062063233,434.96336062063233,0.0,0.0,0.0,14124.7959205206
2022-07-21,13675.564677458884,12947.295051982379,15534.78390677259,13675.564677458884,13675.564677458884,532.7041395905287,532.7041395905287,532.7041395905287,80.91051298043901,80.91051298043901,80.91051298043901,451.7936266100897,451.7936266100897,451.7936266100897,0.0,0.0,0.0,14208.268817049413
2022-07-22,13675.297688613722,12889.928486335742,15415.22695507751,13675.297688613722,13675.297688613722,504.0214756063021,504.0214756063021,504.0214756063021,38.07196962531363,38.07196962531363,38.07196962531363,465.9495059809885,465.9495059809885,465.9495059809885,0.0,0.0,0.0,14179.319164220024
2022-07-23,13675.030699768558,12775.869748118921,15343.319072656777,13675.030699768558,13675.030699768558,362.1483987124675,362.1483987124675,362.1483987124675,-114.61800122534873,-114.61800122534873,-114.61800122534873,476.7663999378163,476.7663999378163,476.7663999378163,0.0,0.0,0.0,14037.179098481025
2022-07-24,13674.763710923398,12824.859595376445,15421.374603422286,13674.763710923398,13674.763710923398,518.6511427830185,518.6511427830185,518.6511427830185,35.01398845778541,35.01398845778541,35.01398845778541,483.6371543252331,483.6371543252331,483.6371543252331,0.0,0.0,0.0,14193.414853706417
2022-07-25,13674.496722078235,12806.852711939218,15350.646957799452,13674.496722078235,13674.496722078235,349.60001832330903,349.60001832330903,349.60001832330903,-136.43076967905625,-136.43076967905625,-136.43076967905625,486.0307880023653,486.0307880023653,486.0307880023653,0.0,0.0,0.0,14024.096740401543
2022-07-26,13674.229733233075,13027.817149610848,15520.796152584797,13674.229733233075,13674.229733233075,566.5607619921113,566.5607619921113,566.5607619921113,83.05140624518486,83.05140624518486,83.05140624518486,483.5093557469264,483.5093557469264,483.5093557469264,0.0,0.0,0.0,14240.790495225187
2022-07-27,13673.96274438791,12885.906584345188,15439.843599069565,13673.96274438791,13673.96274438791,489.74335978262934,489.74335978262934,489.74335978262934,14.00089359590326,14.00089359590326,14.00089359590326,475.7424661867261,475.7424661867261,475.7424661867261,0.0,0.0,0.0,14163.70610417054
2022-07-28,13673.695755542749,13047.027343041644,15452.588650872982,13673.695755542749,13673.695755542749,543.4295502072196,543.4295502072196,543.4295502072196,80.91051298094416,80.91051298094416,80.91051298094416,462.51903722627543,462.51903722627543,462.51903722627543,0.0,0.0,0.0,14217.125305749969
2022-07-29,13673.428766697587,12888.394833484926,15288.418670055155,13673.428766697587,13673.428766697587,481.8279146334578,481.8279146334578,481.8279146334578,38.07196962475386,38.07196962475386,38.07196962475386,443.755945008704,443.755945008704,443.755945008704,0.0,0.0,0.0,14155.256681331044
2022-07-30,13673.161777852425,12702.47504339202,15258.39159425435,13673.161777852425,13673.161777852425,304.885304405173,304.885304405173,304.885304405173,-114.61800122548108,-114.61800122548108,-114.61800122548108,419.50330563065404,419.50330563065404,419.50330563065404,0.0,0.0,0.0,13978.047082257599
2022-07-31,13672.894788974905,12779.857287923294,15331.272616544025,13672.894788974905,13672.894788974905,424.96020782711076,424.96020782711076,424.96020782711076,35.01398845761295,35.01398845761295,35.01398845761295,389.94621936949784,389.94621936949784,389.94621936949784,0.0,0.0,0.0,14097.854996802016
2022-08-01,13672.627800097387,12691.670002381867,15145.734829978937,13672.627800097387,13672.627800097387,218.9721329403849,218.9721329403849,218.9721329403849,-136.43076967909894,-136.43076967909894,-136.43076967909894,355.4029026194839,355.4029026194839,355.4029026194839,0.0,0.0,0.0,13891.599933037773
2022-08-02,13672.360811219867,12712.093334328869,15328.257308777696,13672.360811219867,13672.360811219867,399.3706367258918,399.3706367258918,399.3706367258918,83.05140624514642,83.05140624514642,83.05140624514642,316.31923048074543,316.31923048074543,316.31923048074543,0.0,0.0,0.0,14071.731447945758
2022-08-03,13672.093822342349,12700.992608039593,15224.682629214329,13672.093822342349,13672.093822342349,287.26070393581284,287.26070393581284,287.26070393581284,14.000893595482813,14.000893595482813,14.000893595482813,273.25981034033003,273.25981034033003,273.25981034033003,0.0,0.0,0.0,13959.354526278163
2022-08-04,13671.826833464831,12741.558070289086,15275.571363011471,13671.826833464831,13671.826833464831,307.80631416087283,307.80631416087283,307.80631416087283,80.91051298006838,80.91051298006838,80.91051298006838,226.89580118080445,226.89580118080445,226.89580118080445,0.0,0.0,0.0,13979.633147625704
2022-08-05,13671.559844587311,12590.798126499922,15199.858105991756,13671.559844587311,13671.559844587311,216.0617517974206,216.0617517974206,216.0617517974206,38.071969626160175,38.071969626160175,38.071969626160175,177.98978217126046,177.98978217126046,177.98978217126046,0.0,0.0,0.0,13887.621596384732
2022-08-06,13671.292855709791,12410.127964785985,15040.882979314838,13671.292855709791,13671.292855709791,12.760053698049076,12.760053698049076,12.760053698049076,-114.61800122561341,-114.61800122561341,-114.61800122561341,127.37805492366249,127.37805492366249,127.37805492366249,0.0,0.0,0.0,13684.052909407841
2022-08-07,13671.025866832273,12601.631441780048,15054.819764718934,13671.025866832273,13671.025866832273,110.96482288687565,110.96482288687565,110.96482288687565,35.01398845764722,35.01398845764722,35.01398845764722,75.95083442922844,75.95083442922844,75.95083442922844,0.0,0.0,0.0,13781.990689719149
2022-08-08,13670.758877954753,12292.387643000506,14785.24264904412,13670.758877954753,13670.758877954753,-111.79992748734159,-111.79992748734159,-111.79992748734159,-136.43076967914166,-136.43076967914166,-136.43076967914166,24.63084219180006,24.63084219180006,24.63084219180006,0.0,0.0,0.0,13558.958950467411
2022-08-09,13670.491889077233,12384.67056966278,14999.840080463238,13670.491889077233,13670.491889077233,57.40226609915485,57.40226609915485,57.40226609915485,83.05140624547856,83.05140624547856,83.05140624547856,-25.649140146323706,-25.649140146323706,-25.649140146323706,0.0,0.0,0.0,13727.894155176387
2022-08-10,13670.224900199715,12305.404418006488,14914.15373065309,13670.224900199715,13670.224900199715,-59.96827496198181,-59.96827496198181,-59.96827496198181,14.000893595651178,14.000893595651178,14.000893595651178,-73.96916855763298,-73.96916855763298,-73.96916855763298,0.0,0.0,0.0,13610.256625237733
2022-08-11,13669.957911322197,12255.781489062163,14909.019863936135,13669.957911322197,13669.957911322197,-38.53437059528879,-38.53437059528879,-38.53437059528879,80.91051298057351,80.91051298057351,80.91051298057351,-119.4448835758623,-119.4448835758623,-119.4448835758623,0.0,0.0,0.0,13631.423540726908
2022-08-12,13669.690922444677,12411.023976494162,14929.261900988055,13669.690922444677,13669.690922444677,-123.17753672480742,-123.17753672480742,-123.17753672480742,38.07196962589551,38.07196962589551,38.07196962589551,-161.24950635070294,-161.24950635070294,-161.24950635070294,0.0,0.0,0.0,13546.513385719869
2022-08-13,13669.42393356716,12142.814786864168,14624.250113525977,13669.42393356716,13669.42393356716,-313.2525031690635,-313.2525031690635,-313.2525031690635,-114.61800122574576,-114.61800122574576,-114.61800122574576,-198.6345019433178,-198.6345019433178,-198.6345019433178,0.0,0.0,0.0,13356.171430398095
2022-08-14,13669.15694468964,12210.971245423787,14831.775192248175,13669.15694468964,13669.15694468964,-195.93437337877987,-195.93437337877987,-195.93437337877987,35.013988457474746,35.013988457474746,35.013988457474746,-230.9483618362546,-230.9483618362546,-230.9483618362546,0.0,0.0,0.0,13473.22257131086
2022-08-15,13668.88995581212,12046.583618584606,14588.977969226595,13668.88995581212,13668.88995581212,-394.08377588347645,-394.08377588347645,-394.08377588347645,-136.43076967902658,-136.43076967902658,-136.43076967902658,-257.65300620444987,-257.65300620444987,-257.65300620444987,0.0,0.0,0.0,13274.806179928642
2022-08-16,13668.622966934601,12206.231639866348,14828.252955396858,13668.622966934601,13668.622966934601,-195.2859622327294,-195.2859622327294,-195.2859622327294,83.05140624506957,83.05140624506957,83.05140624506957,-278.337368477799,-278.337368477799,-278.337368477799,0.0,0.0,0.0,13473.337004701873
2022-08-17,13668.355978057081,12189.566167846806,14736.51014837703,13668.355978057081,13668.355978057081,-278.72690486132444,-278.72690486132444,-278.72690486132444,14.00089359581955,14.00089359581955,14.00089359581955,-292.727798457144,-292.727798457144,-292.727798457144,0.0,0.0,0.0,13389.629073195756
2022-08-18,13668.088989179561,12201.25253340489,14628.819264145457,13668.088989179561,13668.088989179561,-219.78449076542398,-219.78449076542398,-219.78449076542398,80.91051298054319,80.91051298054319,80.91051298054319,-300.69500374596714,-300.69500374596714,-300.69500374596714,0.0,0.0,0.0,13448.304498414138
2022-08-19,13667.822000302043,12102.587088494063,14605.849659846053,13667.822000302043,13667.822000302043,-264.1853706489552,-264.1853706489552,-264.1853706489552,38.0719696259911,38.0719696259911,38.0719696259911,-302.25734027494633,-302.25734027494633,-302.25734027494633,0.0,0.0,0.0,13403.636629653089
2022-08-20,13667.555011424525,11911.54910033234,14485.310805160667,13667.555011424525,13667.555011424525,-412.1983600045594,-412.1983600045594,-412.1983600045594,-114.61800122538766,-114.61800122538766,-114.61800122538766,-297.58035877917166,-297.58035877917166,-297.58035877917166,0.0,0.0,0.0,13255.356651419967
2022-08-21,13667.288022547005,12144.073003965208,14680.53196768073,13667.288022547005,13667.288022547005,-251.95862420747693,-251.95862420747693,-251.95862420747693,35.01398845753068,35.01398845753068,35.01398845753068,-286.9726126650076,-286.9726126650076,-286.9726126650076,0.0,0.0,0.0,13415.329398339529
2022-08-22,13667.021033669487,11882.583365641967,14631.572429848435,13667.021033669487,13667.021033669487,-407.30860079834014,-407.30860079834014,-407.30860079834014,-136.43076967916969,-136.43076967916969,-136.43076967916969,-270.87783111917054,-270.87783111917054,-270.87783111917054,0.0,0.0,0.0,13259.712432871147
2022-08-23,13666.754045012927,12153.389200960024,14774.345030630504,13666.754045012927,13666.754045012927,-166.81225069466467,-166.81225069466467,-166.81225069466467,83.05140624514877,83.05140624514877,83.05140624514877,-249.86365693981344,-249.86365693981344,-249.86365693981344,0.0,0.0,0.0,13499.941794318263
2022-08-24,13666.487056356365,12149.908642609975,14775.177678784745,13666.487056356365,13666.487056356365,-210.60634525013234,-210.60634525013234,-210.60634525013234,14.000893595987922,14.000893595987922,14.000893595987922,-224.60723884612023,-224.60723884612023,-224.60723884612023,0.0,0.0,0.0,13455.880711106232
2022-08-25,13666.220067699805,12302.32066228706,14809.159940063762,13666.220067699805,13666.220067699805,-114.96753756281232,-114.96753756281232,-114.96753756281232,80.91051298104833,80.91051298104833,80.91051298104833,-195.87805054386067,-195.87805054386067,-195.87805054386067,0.0,0.0,0.0,13551.252530136993
2022-08-26,13665.953079043245,12261.858243315151,14843.855906001958,13665.953079043245,13665.953079043245,-126.446411769206,-126.446411769206,-126.446411769206,38.07196962543137,38.07196962543137,38.07196962543137,-164.51838139463737,-164.51838139463737,-164.51838139463737,0.0,0.0,0.0,13539.50666727404
2022-08-27,13665.686090386685,12188.875288972431,14680.40859876166,13665.686090386685,13665.686090386685,-246.04000546360103,-246.04000546360103,-246.04000546360103,-114.61800122601043,-114.61800122601043,-114.61800122601043,-131.4220042375906,-131.4220042375906,-131.4220042375906,0.0,0.0,0.0,13419.646084923084
2022-08-28,13665.419101730125,12319.055134785714,14906.736629915837,13665.419101730125,13665.419101730125,-62.49758468624643,-62.49758468624643,-62.49758468624643,35.013988457586606,35.013988457586606,35.013988457586606,-97.51157314383305,-97.51157314383305,-97.51157314383305,0.0,0.0,0.0,13602.921517043878
2022-08-29,13665.152113073565,12203.399966586901,14728.91680008949,13665.152113073565,13665.152113073565,-200.14610609192732,-200.14610609192732,-200.14610609192732,-136.43076967905458,-136.43076967905458,-136.43076967905458,-63.715336412872745,-63.715336412872745,-63.715336412872745,0.0,0.0,0.0,13465.006006981639
2022-08-30,13664.885124417004,12464.018763266373,14981.291639282923,13664.885124417004,13664.885124417004,52.10763911705521,52.10763911705521,52.10763911705521,83.05140624511034,83.05140624511034,83.05140624511034,-30.94376712805513,-30.94376712805513,-30.94376712805513,0.0,0.0,0.0,13716.99276353406
2022-08-31,13664.618135760444,12326.55005155289,14917.187333683436,13664.618135760444,13664.618135760444,13.934178957538585,13.934178957538585,13.934178957538585,14.000893595567472,14.000893595567472,14.000893595567472,-0.06671463802888884,-0.06671463802888884,-0.06671463802888884,0.0,0.0,0.0,13678.552314717983
2022-09-01,13664.351147103886,12411.859836542435,14989.01036418293,13664.351147103886,13664.351147103886,109.01884751763097,109.01884751763097,109.01884751763097,80.91051298017256,80.91051298017256,80.91051298017256,28.108334537458425,28.108334537458425,28.108334537458425,0.0,0.0,0.0,13773.369994621517
2022-09-02,13664.084158447326,12450.62088231751,15003.37257892077,13664.084158447326,13664.084158447326,90.92829786188577,90.92829786188577,90.92829786188577,38.07196962487163,38.07196962487163,38.07196962487163,52.85632823701414,52.85632823701414,52.85632823701414,0.0,0.0,0.0,13755.01245630921
2022-09-03,13663.817169790766,12305.006803891545,14830.265112770312,13663.817169790766,13663.817169790766,-41.06546176235534,-41.06546176235534,-41.06546176235534,-114.61800122553835,-114.61800122553835,-114.61800122553835,73.55253946318301,73.55253946318301,73.55253946318301,0.0,0.0,0.0,13622.75170802841
2022-09-04,13663.550181134206,12546.430376279315,15105.973832185242,13663.550181134206,13663.550181134206,124.70181013013323,124.70181013013323,124.70181013013323,35.01398845764251,35.01398845764251,35.01398845764251,89.68782167249071,89.68782167249071,89.68782167249071,0.0,0.0,0.0,13788.251991264338
2022-09-05,13663.283192477644,12412.75907037012,14929.005887751926,13663.283192477644,13663.283192477644,-35.5499257742258,-35.5499257742258,-35.5499257742258,-136.43076967909727,-136.43076967909727,-136.43076967909727,100.8808439048715,100.8808439048715,100.8808439048715,0.0,0.0,0.0,13627.733266703419
2022-09-06,13663.016203821084,12616.911227687178,15179.421986535202,13663.016203821084,13663.016203821084,189.93840736699568,189.93840736699568,189.93840736699568,83.05140624544246,83.05140624544246,83.05140624544246,106.88700112155323,106.88700112155323,106.88700112155323,0.0,0.0,0.0,13852.954611188079
2022-09-07,13662.749215164524,12574.705160500038,15122.01470187786,13662.749215164524,13662.749215164524,121.60467644848895,121.60467644848895,121.60467644848895,14.000893596324657,14.000893596324657,14.000893596324657,107.6037828521643,107.6037828521643,107.6037828521643,0.0,0.0,0.0,13784.353891613013
2022-09-08,13662.482226507964,12561.881541160672,15166.482377146836,13662.482226507964,13662.482226507964,183.98298930206965,183.98298930206965,183.98298930206965,80.91051298014223,80.91051298014223,80.91051298014223,103.07247632192741,103.07247632192741,103.07247632192741,0.0,0.0,0.0,13846.465215810033
2022-09-09,13662.215237851404,12455.849079603167,15016.953878551494,13662.215237851404,13662.215237851404,131.54814578092618,131.54814578092618,131.54814578092618,38.07196962562257,38.07196962562257,38.07196962562257,93.4761761553036,93.4761761553036,93.4761761553036,0.0,0.0,0.0,13793.76338363233
2022-09-10,13661.948249194842,12203.69626361426,14920.458339362529,13661.948249194842,13661.948249194842,-35.48383224778869,-35.48383224778869,-35.48383224778869,-114.61800122567068,-114.61800122567068,-114.61800122567068,79.134168977882,79.134168977882,79.134168977882,0.0,0.0,0.0,13626.464416947054
2022-09-11,13661.681260538282,12389.446046149835,15020.624223587814,13661.681260538282,13661.681260538282,95.50684366101449,95.50684366101449,95.50684366101449,35.01398845747004,35.01398845747004,35.01398845747004,60.49285520354445,60.49285520354445,60.49285520354445,0.0,0.0,0.0,13757.188104199297
2022-09-12,13661.414271881722,12334.926930763275,14824.715286011266,13661.414271881722,13661.414271881722,-98.31731014926277,-98.31731014926277,-98.31731014926277,-136.4307696790611,-136.4307696790611,-136.4307696790611,38.11345952979833,38.11345952979833,38.11345952979833,0.0,0.0,0.0,13563.096961732459
2022-09-13,13661.147283225162,12458.536281158622,15089.932965809101,13661.147283225162,13661.147283225162,95.70827007266992,95.70827007266992,95.70827007266992,83.05140624577459,83.05140624577459,83.05140624577459,12.656863826895332,12.656863826895332,12.656863826895332,0.0,0.0,0.0,13756.855553297832
2022-09-14,13660.880294568602,12266.167399774773,14975.489424397705,13660.880294568602,13660.880294568602,-1.133137337761797,-1.133137337761797,-1.133137337761797,14.000893595715135,14.000893595715135,14.000893595715135,-15.134030933476932,-15.134030933476932,-15.134030933476932,0.0,0.0,0.0,13659.74715723084
2022-09-15,13660.61330591204,12417.331459496272,14951.266515124633,13660.61330591204,13660.61330591204,36.45656778970314,36.45656778970314,36.45656778970314,80.91051297995692,80.91051297995692,80.91051297995692,-44.45394519025378,-44.45394519025378,-44.45394519025378,0.0,0.0,0.0,13697.069873701743
2022-09-16,13660.346317911968,12281.387122270056,14919.508303159726,13660.346317911968,13660.346317911968,-36.384376374685175,-36.384376374685175,-36.384376374685175,38.07196962506283,38.07196962506283,38.07196962506283,-74.456345999748,-74.456345999748,-74.456345999748,0.0,0.0,0.0,13623.961941537284
2022-09-17,13660.079329911894,12132.087139015835,14728.552693977092,13660.079329911894,13660.079329911894,-218.8935050636101,-218.8935050636101,-218.8935050636101,-114.6180012253126,-114.6180012253126,-114.6180012253126,-104.2755038382975,-104.2755038382975,-104.2755038382975,0.0,0.0,0.0,13441.185824848284
2022-09-18,13659.812341911822,12141.531390198283,14832.001297939363,13659.812341911822,13659.812341911822,-98.03491881106196,-98.03491881106196,-98.03491881106196,35.01398845773272,35.01398845773272,35.01398845773272,-133.04890726879466,-133.04890726879466,-133.04890726879466,0.0,0.0,0.0,13561.77742310076
2022-09-19,13659.545353911746,12116.725757365204,14712.15242331971,13659.545353911746,13659.545353911746,-296.37022593846456,-296.37022593846456,-296.37022593846456,-136.43076967912532,-136.43076967912532,-136.43076967912532,-159.93945625933924,-159.93945625933924,-159.93945625933924,0.0,0.0,0.0,13363.175127973282
